iso3;age_13_17_men;age_13_17_women;age_18_24_men;age_18_24_women;age_25_34_men;age_25_34_women;age_35_44_men;age_35_44_women;age_45_54_men;age_45_54_women;age_55_100_men;age_55_100_women;age_13_17_ratio;age_18_24_ratio;age_25_34_ratio;age_35_44_ratio;age_45_54_ratio;age_55_100_ratio;total_men;total_women;total_all;total_ratio;iso2;age_13_17_ratio_std;age_18_24_ratio_std;age_25_34_ratio_std;age_35_44_ratio_std;age_45_54_ratio_std;age_55_100_ratio_std;total_ratio_std;age_13_17_men_pen;age_13_17_women_pen;age_18_24_men_pen;age_18_24_women_pen;age_25_34_men_pen;age_25_34_women_pen;age_35_44_men_pen;age_35_44_women_pen;age_45_54_men_pen;age_45_54_women_pen;age_55_100_men_pen;age_55_100_women_pen;total_men_pen;total_women_pen;total_all_pen
GEO;2000.0;2000.0;235225.1811594203;275175.0;276066.6666666666;308183.3333333334;142341.6666666667;209858.33333333337;62438.76811594203;115654.94071146246;43948.007246376816;102185.68840579712;1.0;1.1698364887792534;1.1163366336633669;1.4743282009250045;1.852293762373783;2.325149530283232;762020.2898550725;1013057.2957839264;1775077.5856389988;1.3294361177398546;GE;1.0553833114000848;1.2436877530901784;1.1022514015823233;1.3722680267808536;1.5884881690993249;1.4677038790112564;1.1041883781462738;0.021134499957731;0.022304998550175096;1.534931491173916;1.9089754974054445;1.080804561251029;1.1913183424755147;0.5508599749483035;0.755927530854859;0.28978612821545047;0.46032183623934303;0.1077085762618082;0.1580842951822356;0.5501165103148232;0.6074322573160126;0.5814268559771995
GUF;2000.0;2000.0;14962.5;15479.166666666666;13183.333333333332;14429.166666666668;7001.086956521739;8837.5;3695.833333333333;4826.136363636364;3470.833333333333;3835.144927536232;1.0;1.0345307713728766;1.0945006321112518;1.2623039900636548;1.3058317105667727;1.104963724620283;44313.58695652174;49407.11462450593;93720.70158102768;1.1149427978597557;GF;1.0142043108431746;0.9760261889552236;0.9160898886245882;1.0729435094037874;1.148370144329352;1.0225293925791914;1.0027834948199146;0.1628531878511522;0.16516640515319184;0.9294055531399465;0.9071241600250036;0.7236432831997658;0.6629222947104046;0.3884313668731546;0.4167649139353926;0.24914610579299803;0.28611194946860113;0.1620219089409641;0.1656721641339251;0.43927899994569425;0.4405017307665403;0.4399227445727199
GGY;2000.0;2000.0;2695.833333333333;2762.5;3091.666666666667;3479.166666666667;2325.0;2787.5;2000.0;2300.0;3000.0;3075.0;1.0;1.0247295208655334;1.1253369272237197;1.1989247311827955;1.15;1.025;15112.5;16404.166666666668;31516.666666666668;1.0854700854700856;GG;1.115541090317331;1.067677111849001;1.1760382802369063;1.2518361536221565;1.085373556959268;0.9163083842218185;1.048830557845962;1.4587892049598834;1.627339300244101;1.0844060069723784;1.1577954735959766;0.7660224644862901;0.9008717417572933;0.55835734870317;0.6989719157472417;0.46157396722824834;0.5009801786103245;0.27693159789531996;0.25375474500742695;0.555137200161628;0.5822448593265659;0.5689237082633837
GHA;2000.0;2000.0;475854.1666666667;302691.6666666666;480091.6666666667;389883.3333333333;183629.16666666663;144220.83333333334;54797.82608695652;38970.833333333336;67800.54347826086;45866.66666666667;1.0;0.6361017468587189;0.8121018555484195;0.7853917542147899;0.7111748059401489;0.6764940856465711;1264173.3695652173;923633.3333333334;2187806.702898551;0.7306223620665221;GH;1.017637636891902;0.6454611579843622;0.8182615737039384;0.7828276486272769;0.6882836709858234;0.5927850800750843;0.719299664123439;0.0014078419612927932;0.0014326729666072585;0.21891024122315708;0.14129805779453503;0.1885159429167534;0.15425535211934444;0.08995908720073104;0.07042246070600446;0.040344492380593615;0.027768455319774562;0.04899407124335613;0.029042954445197253;0.11572019669051;0.08323749861178213;0.09935201607948967
GIB;2000.0;2000.0;2139.130434782609;2256.521739130435;2413.04347826087;2552.1739130434785;2000.0;2226.086956521739;2000.0;2000.0;3000.0;3000.0;1.0;1.054878048780488;1.0576576576576575;1.1130434782608696;1.0;1.0;13552.17391304348;14034.782608695652;27586.95652173913;1.035611164581328;GI;1.0317286652078774;1.103423431622376;1.0756057876057874;1.1242212034191479;0.9897029702970296;0.9107957425240747;1.0108676164818489;2.1208907741251326;2.1881838074398248;1.2717779041513728;1.4033095392602208;0.9586982432502463;1.031181379007466;0.7648183556405354;0.8598250121752564;0.8003201280512204;0.7920792079207921;0.5564830272676685;0.5068423720223011;0.8661196339901247;0.8755322899997288;0.8708828652252147
GRL;2000.0;2000.0;2937.5;2658.333333333333;3423.550724637681;3121.7391304347825;2360.869565217391;2200.0;2000.0;2000.0;3000.0;3000.0;1.0;0.904964539007092;0.9118425230183088;0.9318600368324126;1.0;1.0;15721.920289855072;14980.072463768116;30701.992753623188;0.9528144264561847;GL;1.0593406593406596;0.9508366263452454;0.9561738499625531;1.0483750512060996;1.2280763790664782;1.1827623624244303;1.074115257250248;1.3831258644536653;1.465201465201465;1.1337321497491315;1.077994052446607;0.7281052157885327;0.6961951673583369;0.5856783838296679;0.6140106056377338;0.5758710048949035;0.7072135785007072;0.3931847968545216;0.46504417919702373;0.6585649181022524;0.7073746264233893;0.6815092731103927
GMB;2000.0;2000.0;57478.260869565216;26208.333333333336;38554.34782608696;19402.272727272728;12431.060606060608;5506.702898550725;3426.086956521739;2000.0;3526.086956521739;3000.0;1.0;0.455969490670701;0.5032447394725376;0.4429793300071275;0.583756345177665;0.8508014796547473;117415.84321475629;58117.30895915679;175533.15217391303;0.4949699066833672;GM;1.0172658077696135;0.4618935620965683;0.5016489436122599;0.43659046984539346;0.5448734217105766;0.7121196680954;0.48188767410989697;0.01619538107731675;0.016475007413753337;0.3180303480820509;0.14689617033042998;0.19014770085858632;0.09538739326600983;0.09801202067349413;0.042791114156337226;0.04185044837869345;0.022803197008220553;0.03812604159076325;0.027150304083405734;0.14528678911851808;0.07001191288721777;0.10714530442680643
GIN;2000.0;2000.0;45850.0;20375.0;57178.442028985504;24516.666666666664;20507.789855072464;6679.166666666667;4937.5;2000.0;3995.833333333333;3000.0;1.0;0.4443838604143947;0.4287746534653465;0.3256892485181488;0.4050632911392405;0.7507820646506779;134469.5652173913;58570.83333333333;193040.3985507246;0.435569440851871;GN;1.026184416909713;0.4545294988069904;0.4280694694309148;0.2960958581388764;0.3362673838384391;0.5798292832589267;0.4116972793376628;0.003069259372367151;0.003149626139377256;0.04661898007635955;0.021189701649000782;0.05241703575234934;0.022438132683649477;0.03260773933745963;0.00965501656109391;0.012740718950706642;0.004284288229774946;0.008477027344291415;0.004915228689206813;0.03191172553060002;0.013137970579918263;0.022260368110672987
GLP;2000.0;2000.0;18365.217391304348;19832.789855072464;21659.05797101449;24515.15151515152;13082.608695652172;18660.869565217392;9055.797101449276;13552.898550724636;10239.130434782608;13788.94927536232;1.0;1.079910432449495;1.131866009498623;1.4263875041542042;1.4965991838041128;1.3466914366595897;74401.8115942029;92350.65876152834;166752.47035573123;1.241242071701436;GP;1.0757811688985779;1.1292101735765363;0.8910559509160713;0.9690091878658059;1.0990550056084787;1.0562282557277551;0.9909824178165894;0.1929943066679533;0.2076196408180214;1.291142954956717;1.457971760278796;1.42766185294407;1.2721265899616792;0.8409467568073646;0.8148851338522879;0.40645408893398904;0.4467154009929344;0.1592176901333034;0.16817022313050126;0.5243108833732868;0.5195828668928116;0.5216818409096721
GNQ;2000.0;2000.0;16087.5;11008.333333333332;11333.333333333332;7216.666666666666;5304.347826086956;3104.166666666667;2075.0;2000.0;3000.0;3000.0;1.0;0.6842786842786842;0.636764705882353;0.5852117486338799;0.963855421686747;1.0;39800.18115942029;28329.166666666668;68129.34782608696;0.7117848673400183;GQ;1.0141050039180568;0.7478247202736577;0.7585101134110946;0.8110559088724917;1.302630202765429;1.0154578763616626;0.8390937220935287;0.02759686499613644;0.027986118885033023;0.1524679189491442;0.11401927883885044;0.07486183587643393;0.056783459620796645;0.038622298299004335;0.03132484324964345;0.023590000113686747;0.030729046631328267;0.036446690640489846;0.0370100790782023;0.06248183821268264;0.05242811818912555;0.05786762416524067
GRC;2000.0;2000.0;449718.8405797101;481629.1666666666;628137.5;583354.1666666666;442850.0;507841.6666666666;347291.6666666666;434316.6666666666;283745.8333333333;366188.5869565218;1.0;1.0709561690718197;0.9287045697266388;1.1467577434044636;1.2505818836232754;1.2905514158734377;2153743.8405797104;2375330.2536231885;4529074.094202898;1.1028842933260972;GR;1.0651500228217263;1.1818583151026356;0.9880245850809951;1.1445465604023393;1.1933313105700254;1.0442703492008667;1.0182940230483868;0.009021403279280093;0.009609147908809186;1.1691455237399393;1.3817643587970732;1.1291243113040508;1.1156025791810493;0.6432743441245382;0.7362574379628112;0.45115117975898184;0.5383728286069988;0.1651270104811847;0.17243724089768192;0.4963428594361553;0.5054229671465826;0.5010639656714179
SGS;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;GS;;;;;;;;;;;;;;;;;;;;;;
GTM;2000.0;2000.0;691704.1666666666;736750.0;598700.5434782609;604383.3333333333;248425.0;289962.5;105645.83333333331;129782.60869565218;72966.66666666667;91907.0652173913;1.0;1.0651229752603777;1.0094918735534415;1.167203381302204;1.2284687867070214;1.259576042266669;1719442.2101449275;1854785.5072463767;3574227.717391304;1.0787134899346469;GT;1.0237604326634173;1.0858801182967626;1.0160727622904369;1.139381389024665;1.0976611250285946;1.0290953218885834;1.0404085587434642;0.0026087761839604616;0.0026707618348133805;0.5305887656285078;0.5761557915876171;0.38180947264058024;0.3879462055345693;0.2295616866465651;0.2615583133982082;0.163155808488349;0.1790897883002711;0.0929474971901322;0.09565183453961731;0.2794443770220463;0.29073632154647233;0.28519240502906473
GUM;2000.0;2000.0;11631.702898550726;15141.666666666666;13284.782608695652;14545.833333333334;7558.333333333333;8912.5;4341.666666666666;5862.5;4033.3333333333335;5897.644927536232;1.0;1.3017583752550344;1.0949244531718758;1.179162072767365;1.350287907869482;1.4622260150916278;42849.81884057971;52360.14492753623;95209.96376811594;1.2219455377942003;GU;1.0445198219207124;1.4166683187017932;1.2269204555697724;1.2246478931617908;1.339840806067784;1.3630572379457098;1.2436281389596113;0.40592652729855894;0.42399830400678395;1.3653836011915397;1.9342956906830182;1.1218360588326002;1.3764036083774918;0.7930262651697968;0.9711779448621554;0.44543620259225053;0.5968136007329737;0.21704425191483256;0.2958437385270245;0.6785510275788962;0.8438651516170745;0.7604811917866717
GNB;2000.0;2000.0;12054.166666666666;6645.833333333333;10506.884057971014;5504.166666666666;3658.333333333333;2175.0;2000.0;2000.0;3000.0;3000.0;1.0;0.5513307984790875;0.5238628918238559;0.5945330296127563;1.0;1.0;33219.38405797101;21325.0;54544.38405797101;0.6419444732264099;GW;1.0168591030789829;0.5569263877595478;0.5223253119447795;0.5817788960440614;0.892977171450621;0.6920033366399134;0.6084531637684193;0.02057020611346526;0.020917001338688086;0.08318094515175563;0.04632566331379232;0.06538971040739736;0.034154700886522615;0.031674704393476305;0.018427674554558626;0.027878449958182325;0.02489481938808534;0.048868689830425645;0.033817296419875555;0.05099299110901989;0.031026846770298034;0.04074252707208548
GUY;2000.0;2000.0;28495.652173913044;34883.514492753624;29047.82608695652;35904.34782608696;11730.434782608696;15704.347826086956;5106.340579710145;7272.282608695652;3786.413043478261;4871.557971014492;1.0;1.224169718238226;1.236042508606496;1.3387694588584136;1.4241671692624258;1.2865891584134728;80166.66666666667;100636.05072463768;180802.71739130435;1.2553353520744823;GY;1.033874062445491;1.2563840828631185;1.1640010408698418;1.1838010127118257;1.2715301957256644;1.049507262523314;1.1562866836481287;0.06748549061951681;0.06977149834292691;0.5412176819796973;0.679977281003365;0.4434647199620854;0.5161933956249204;0.26794661327597014;0.31719547214879734;0.1245631209374578;0.15838576954580533;0.07045669123161571;0.0739448091409434;0.2800063801869581;0.3237676487466949;0.30278568252411003
HKG;2000.0;2000.0;278610.2272727273;423050.0;541479.1666666667;684541.6666666667;397433.3333333333;519587.31884057965;199962.5;232008.3333333333;164891.6666666667;191842.0289855073;1.0;1.5184295427385113;1.264206840829518;1.307357172290312;1.1602592152695297;1.1634428401607555;1584376.893939394;2053029.347826087;3637406.241765481;1.2957960670086748;HK;1.0268579062082543;1.5016256385481856;1.0489615127331626;0.8417115117175266;0.8002187565037645;1.0136884746802883;1.0368770981381075;0.017117425539198903;0.017577163748857483;1.3752892753722044;2.065169636319258;1.2380713391272273;1.2986891847624686;0.8691493882859103;0.731573045522497;0.42739632626714713;0.3420105567397737;0.1269698388400012;0.1287078622641229;0.5315671743891851;0.5511698292461316;0.5424564165882573
HND;2000.0;2000.0;356600.54347826086;424400.0;304162.5;377737.5;130200.0;187095.8333333333;55029.16666666666;88420.83333333331;39970.833333333336;63711.23188405796;1.0;1.1901271822539226;1.2418937245715695;1.4369879672299026;1.606799424547588;1.5939430472400615;887963.0434782609;1143365.3985507244;2031328.4420289851;1.2876272351065658;HN;1.048567327653057;1.2418919200725336;1.2820794909238469;1.4603392723476847;1.563986250126473;1.3666719323037821;1.288326702558273;0.004593424512809912;0.004816514866173134;0.4735680676410621;0.588120356807798;0.32995544726841963;0.4230291118614457;0.18430779118012194;0.26915190565998826;0.12007891913516264;0.187801778457443;0.08613512682596054;0.11771846021846682;0.23748728092444724;0.3059612055329234;0.27171494661804835
HRV;2000.0;2000.0;159475.0;190120.8333333333;237637.50000000003;237204.1666666667;132516.66666666666;165358.3333333333;80279.16666666666;114258.33333333334;62173.73188405797;88316.66666666667;1.0;1.1921670063228302;0.9981764943103116;1.24783046157716;1.4232625733118809;1.4204819944114058;674082.0652173912;797258.3333333333;1471340.3985507246;1.1827318578431807;HR;1.055444974399419;1.2632325471958858;1.053631799350998;1.2870334883277559;1.4168441207984135;1.0989066855526801;1.079518715487522;0.023721978412999643;0.025037242898811984;1.1135122680110041;1.4066249386534082;1.0711194948142742;1.1285655606410954;0.4963059506777625;0.638762378978624;0.3015531072788443;0.42725374715652364;0.09796692910005353;0.10765651335111424;0.4168070685442907;0.4499510312410523;0.43413513159740835
HTI;2000.0;2008.3333333333333;146345.83333333334;96862.5;100366.66666666669;78357.97101449275;34524.99999999999;26833.333333333336;11929.166666666668;8851.992753623188;11541.666666666668;7726.811594202898;1.0041666666666669;0.6618739857073712;0.780717080848483;0.7772145788076276;0.742046196601315;0.6694710406529586;306708.3333333334;220640.94202898556;527349.2753623188;0.7193835903675658;HT;1.0160952496541533;0.6643028542680226;0.7759135666306388;0.7652211482817226;0.7147945561932767;0.556442269878477;0.6951955290229869;0.004245797721704942;0.004314134896016818;0.18927464854613704;0.12573568926977566;0.1032140321722012;0.08008516782906214;0.047082199178499144;0.036028294518999894;0.023777963815636485;0.01699635909277767;0.02116160560512108;0.011775211857186678;0.07673371281338963;0.05334493407320235;0.06483935964940576
HUN;2000.0;2000.0;350358.3333333333;389854.1666666667;441558.33333333326;451462.5;227354.1666666667;271700.0;168558.33333333337;238754.1666666667;102591.66666666669;172089.01515151514;1.0;1.1127298242275767;1.0224300300073603;1.1950517731146335;1.416448311662629;1.6774170918838287;1292420.8333333333;1525859.8484848484;2818280.6818181816;1.1806215198105738;HU;1.0537420280530834;1.1767541962565369;1.0931124309246811;1.24036236898731;1.4290787615509914;1.19424282601945;1.0658180097949548;0.00969142502713599;0.010212261862818687;0.9755453521968622;1.1479770868362187;0.6962511996854799;0.7610808414224206;0.3325169863071132;0.4124415568644119;0.21656465311967882;0.30948794627599063;0.0781663300263598;0.09334957887024889;0.32519892028183783;0.34660286600225665;0.3364478137389527
IDN;2695.833333333333;2858.333333333333;11787320.289855072;15204908.333333334;17654166.666666668;18550000.0;7166666.666666666;7737500.0;2878279.1666666665;3278387.5;1774170.8333333335;1808012.5;1.0602782071097374;1.2899376583853124;1.0507434505546376;1.0796511627906975;1.1390095644532976;1.0190746381525642;41263299.45652174;46581666.66666667;87844966.1231884;1.1288885590874471;ID;1.1166046070725089;1.3565394224840568;1.1008412857206902;1.1160563264727155;1.1396691431521264;0.8774456674131793;1.1246311940198943;0.0002801765567865309;0.0003128464341015528;0.7445841950967979;1.0100578140073666;0.8044491471715052;0.8855708334691925;0.3407176515292628;0.38026009053015997;0.1620735454601576;0.18471021868220497;0.08515618335314361;0.07471992413665816;0.3855455187175534;0.43359651706434155;0.40961640702976915
IRL;2000.0;2000.0;264978.4420289855;320232.9710144928;337182.6086956522;373250.1811594202;231054.16666666663;338256.884057971;150155.07246376813;239652.17391304352;115662.86231884058;209999.6212121212;1.0;1.2085246202008506;1.1069674755862728;1.463972231870468;1.59603115619601;1.8156184016372376;1101033.152173913;1483391.8313570488;2584424.983530962;1.3472726306453129;IE;1.0506598459509287;1.2498235053532096;1.1149940989144183;1.3657606181857382;1.5684625013171967;1.6744719739525575;1.3022880245902133;0.013871453242798981;0.01457417892719469;1.12558011184073;1.4067764809366392;1.0845895063951372;1.2093108993750796;0.6180050516532886;0.8440469613879044;0.41727360569954014;0.6544780033291464;0.17461101824544964;0.2923812563953241;0.5276677701383125;0.6871754180133456;0.6087756654929629
ISR;2000.0;2000.0;521575.59523809527;593037.5;709136.1904761905;719358.8744588746;384077.2727272728;474613.6363636364;243413.63636363635;345526.6233766234;240443.18181818185;365224.1304347826;1.0;1.1370115960454072;1.0144156850545445;1.235724345243026;1.41950397084755;1.5189623081554358;2100645.8766233767;2499760.764633917;4600406.6412572935;1.189996273266242;IL;1.0500797249575435;1.1870858411155714;1.043663224262581;1.2290065386245996;1.3892797543914739;1.3016634674677154;1.153232020072701;0.00658765868022846;0.006917566815048475;1.0516400287885719;1.2483869881252856;1.1423106818175368;1.1921876492952774;0.6833932772742237;0.8398948062221152;0.4964413560281131;0.6896959251725072;0.27547286188064896;0.35857296058882054;0.6278976042380748;0.7241116225342847;0.6767593918555813
IMN;2000.0;2000.0;3554.1666666666665;3833.333333333333;3865.1515151515146;4335.144927536232;2826.268115942029;3773.913043478261;2160.8695652173915;2965.217391304348;3000.0;3508.6956521739125;1.0;1.078546307151231;1.1215976684335216;1.3352990192936351;1.3722334004024144;1.1695652173913045;17406.4558629776;20416.304347826084;37822.76021080368;1.1729156416758126;IM;1.1211594202898552;1.1956350672084024;1.1120050567956032;1.2679450411436108;1.3385192377827002;1.0923108482523443;1.140957387103922;1.0341261633919339;1.1594202898550725;1.0979816702708267;1.3127853881278537;0.8549328721856922;0.9506896770912789;0.5708479329311309;0.723803805807108;0.3604452986184139;0.4824629663690771;0.1968245637055505;0.21499360613810736;0.4851297620673802;0.5535123857347454;0.5197933101189264
IND;70983.33333333334;24366.666666666668;118483399.20948616;50745833.333333336;108626992.7536232;43126086.95652174;38762500.0;15483333.333333332;12354166.666666666;6350000.0;7912500.0;4207100.0;0.3432730687954918;0.4282948807335573;0.3970107784750701;0.3994410405245619;0.5139966273187184;0.5317030015797788;286210541.9631094;119936720.28985508;406147262.2529645;0.4190506732114504;IN;0.37763554421860535;0.4722996047456352;0.4335914616768369;0.43061040690316793;0.5373570400670958;0.5107097940773636;0.443667205948958;0.0013300112219970105;0.0005022595116356936;1.2444933872376303;0.5877737349008896;0.8651349328779363;0.3751151200942365;0.3646684535083777;0.15703003114999148;0.15478355954493778;0.08317403540811685;0.07683129615576394;0.03923849543840714;0.5081559487210443;0.22545212995540767;0.37083733224762727
IOT;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;IO;;;;;;;;;;;;;;;;;;;;;;
IRQ;2575.0;5133.333333333333;3943021.7391304346;2972510.144927536;4410144.927536232;2665178.2608695654;1755056.5217391304;927892.7536231884;731143.4782608696;430366.1231884058;412944.384057971;281495.45454545453;1.9935275080906147;0.7538660300622821;0.6043289516924087;0.5286967924564138;0.5886206141263735;0.6816788541333859;11254886.050724637;7282576.070487484;18537462.12121212;0.6470590672944754;IQ;2.0908102894001392;0.7859904742907311;0.6190388243017183;0.5253854657887824;0.5630990314221735;0.5292290006971513;0.6358889396781894;0.0013153525911169003;0.0027501527316963494;1.3037803931193426;1.0247589695588282;1.2579320355484567;0.778708768337384;0.7062652855188208;0.37106151600275306;0.4072850604517858;0.22934182305312198;0.2626598650382346;0.1390072178974335;0.7848525515758741;0.499079056825304;0.6407217450538555
ISL;2000.0;2000.0;18810.869565217392;20795.83333333333;27737.5;29079.166666666664;19523.91304347826;22208.333333333336;13595.833333333332;17779.166666666668;15008.333333333332;26165.579710144928;1.0;1.1055221695750992;1.0483701366982123;1.1374939687488403;1.307692307692308;1.7434034232189848;96676.4492753623;118028.07971014494;214704.5289855073;1.2208565849782822;IS;1.0555319600764492;1.1301457402866457;1.1773165158906587;1.286399311238157;1.403385691521285;1.6765120161399267;1.2794971027243913;0.20118700331958556;0.21235931195582927;1.0563156763936092;1.1937906620742438;0.8332332001562077;0.9809792081323302;0.6860847258487635;0.8825789187828691;0.568055207375839;0.7972005500254088;0.3003108158582786;0.5034746913631889;0.5916370323757676;0.7569978687892516;0.6723783559036434
ITA;2000.0;2000.0;2850088.4057971016;3169820.833333333;3589855.072463768;3316666.666666667;2399883.333333333;2750000.0;2269950.0;2754710.144927536;2557558.333333333;3229362.5;1.0;1.1121833367996212;0.923899878885749;1.1458890362725964;1.2135554285017451;1.2626740348053318;13669335.144927535;15222560.144927535;28891895.28985507;1.113628423294338;IT;1.060590479944105;1.2036919205573309;0.9785788177812168;1.158778538483341;1.1946112905001671;1.066470176851097;1.0489047854207352;0.0016891578028110964;0.0017915046847847508;1.3116911343001663;1.5788720206237907;1.0788441753928153;1.055734057726053;0.6628283357790126;0.7680712501993494;0.49059410958557714;0.5860692623638067;0.23924966406028458;0.2551526315419373;0.5335023429552462;0.559593160558932;0.5469381949242973
JEY;2000.0;2000.0;3537.5;4054.1666666666665;5060.869565217391;5562.5;3957.707509881424;5295.652173913044;3000.0;4260.869565217392;3292.028985507246;5086.51185770751;1.0;1.1460541813898704;1.09911941580756;1.338060521322281;1.420289855072464;1.5450993536509716;20848.106060606064;26259.700263504616;47107.80632411068;1.259572461266596;JE;0.9824399260628467;1.2030672518660357;1.1259054291903599;1.330659943772812;1.420654921222078;1.3884848849503948;1.2155248918244588;0.9407337723424269;0.9242144177449169;0.896477445514445;1.0785226567349473;0.8026755852842808;0.9037367993501219;0.5368566888064872;0.7143736913412982;0.3854554798920724;0.5475992244206904;0.20039134316455112;0.27824035105888684;0.4742517302230679;0.5764647830769568;0.5262677636109915
JAM;2000.0;2000.0;145591.6666666667;164816.66666666666;174287.5;198404.16666666663;78891.66666666666;100650.0;36979.16666666667;48841.66666666666;30004.166666666664;39191.30434782609;1.0;1.132047392822391;1.138372899184776;1.275800147882117;1.3207887323943657;1.306195395567041;467754.16666666674;553903.8043478259;1021657.9710144928;1.1841771678809043;JM;1.0348424951576183;1.1708000099280786;1.174707185527198;1.3059943202727002;1.2584102250073759;1.0592772664113066;1.1455457559444409;0.02189165818364912;0.022654418177905145;0.85125893356565;0.9966539678700288;0.6541439595249892;0.7684276096232173;0.3527950069836045;0.46074827534115514;0.21728677251164416;0.27343589628750464;0.1334526827677208;0.14136339299744655;0.4076427579383236;0.4669734312977337;0.4378000045485134
JOR;2000.0;2000.0;744375.7246376812;720487.5;709386.5942028986;633347.8260869565;307343.4782608696;320210.14492753625;153881.43939393942;178694.46640316205;108326.08695652171;129439.01515151517;1.0;0.967908377655238;0.8928105369662604;1.0418641278463885;1.1612476924244308;1.194901604850431;2025313.3234519104;1984178.95256917;4009492.27602108;0.9796898729661088;JO;1.0020600817027088;0.9889533934230557;1.0051226952403396;1.1656693404516345;1.3167716603621318;1.2417425297746971;1.0572670229313206;0.004369493073261106;0.004378494585991445;1.0534269683235347;1.0417901750469212;0.7000748979848027;0.7036611683325906;0.3947756189070766;0.46017783531779755;0.2585782018563742;0.34048844819187235;0.17877538965716022;0.22199300461433938;0.4871809034068306;0.5150803033739312;0.500599331486801
JPN;2091.666666666667;2287.5;5196783.333333334;7300158.333333333;5004166.666666666;7095833.333333333;3804166.666666667;5766666.666666666;3854166.6666666665;5079166.666666666;3233516.6666666665;3816189.673913044;1.093625498007968;1.4047455637621988;1.417985012489592;1.5158817086527927;1.3178378378378377;1.1801979291626898;21094891.66666667;29060302.173913043;50155193.84057972;1.3775990241198064;JP;1.1585903286928576;1.4787776087535127;1.47585344934824;1.5534125871708817;1.3438172254188556;1.0016968820223866;1.2976114662474105;0.0009074030933262998;0.0010513084481538334;1.2050160003054597;1.78195067944143;0.8012631910871671;1.1825470444017736;0.5108763504649815;0.7936017533002249;0.40206341902352327;0.5402997481946098;0.13469496389088303;0.1349235253536155;0.39135909678618364;0.507832051409982;0.45133681786788826
KEN;2812.5;2000.0;863820.8333333333;646279.1666666667;599058.3333333333;556958.3333333333;193441.66666666663;184800.0;63416.66666666666;55225.0;86462.5;106858.33333333334;0.7111111111111111;0.7481634405282733;0.929723037545036;0.9553267565588248;0.8708278580814719;1.2358922461568118;1809012.5;1552120.8333333333;3361133.333333333;0.8579934264320084;KE;0.7123133742487879;0.7263926614665475;0.8964572508485589;0.9872838429302249;0.8813794792009733;1.064039351793657;0.837437153585113;0.0010764215270527215;0.0007667494500489569;0.22755331643013157;0.1652930591472227;0.14407582155706344;0.12915781490679262;0.061431368619862904;0.06065019768748148;0.03184589166236893;0.028068315408069342;0.04781495935624765;0.05087699835946181;0.10328109024798024;0.08649142223643573;0.09478447295461073
KGZ;2000.0;2000.0;508966.6666666667;539366.6666666666;443977.8985507246;447719.0217391304;253410.86956521735;287343.4782608696;114576.26811594202;161269.74637681158;88312.5;158659.0579710145;1.0;1.0597288624009429;1.008426372575342;1.1339035249508875;1.4075318478135412;1.7965639968409284;1411244.2028985508;1596357.971014493;3007602.1739130435;1.1311706136583146;KG;1.0646810648343275;1.0445018915631914;0.9932976283058564;1.1046614718207706;1.3328108874809064;1.4221434491265006;1.0689210840267414;0.007997312902864637;0.008514587617235229;1.3868830600259048;1.4486019795740048;0.8044433184408326;0.7990516403137717;0.5732006694561327;0.6331926951700627;0.34517994081902925;0.46005958326361707;0.21485971622095057;0.3055613379048038;0.5995011123041926;0.6408193788394349;0.6207447763574434
KHM;2000.0;2000.0;299562.5;427333.3333333333;334487.5;372216.6666666666;107354.16666666669;96183.33333333334;22404.166666666668;16458.333333333336;14150.0;11633.333333333332;1.0;1.42652479310105;1.112796940593196;0.8959441102270522;0.7346103775339409;0.8221436984687868;779958.3333333333;925825.0;1705783.3333333335;1.1870185373150277;KH;1.042470507020377;1.4255315887601776;1.0745907791551512;0.869844422887352;0.6815445632926723;0.6063038200461539;1.1018405969932035;0.002956262102197981;0.0030818160525634547;0.3038032901268811;0.433081186845142;0.24378702494373375;0.2619712890822031;0.0871055284237527;0.075768258102057;0.030461054717277;0.02076056623472075;0.014574466770215764;0.00883655487791755;0.1305706566168764;0.14386805023653362;0.13746677900724721
KIR;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;KI;0.9703966844286561;1.0107499360122856;0.9322033898305084;0.8997998351583656;0.8531711555169418;0.7334240475012368;0.8992525256876979;0.4067520846044336;0.39471087428458657;0.2532286654849329;0.2559508574353724;0.19138755980861244;0.1784121320249777;0.26171159382360637;0.23548804898151418;0.4073319755600815;0.3475238922675934;0.5059875189745321;0.3711034141514102;0.31140708091793223;0.2800336040324839;0.29488822602048337
